OBJECTID,FULL_ZONING,NOTE,HTML,VIEWER_HTML,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,SHAPESTArea,SHAPESTLength
19936,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>O2</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{2A308AEB-412C-4F4C-89A9-796A830D8C3B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,14803.4214700001,579.762962885433
19937,R2.1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.1</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{281B4638-9A7A-47BA-84B5-3B975902D607},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,67281.9233700005,1245.21422387242
19938,RH2-85, ,<A HREF=https://www.burlington.ca/en/zoning/exception_085.asp TARGET=new>RH2-85</A>,https://www.burlington.ca/en/zoning/exception_085.asp ,{667888C5-310B-4731-BE43-BC01A1B5F94B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,43670.1072000003,1015.76641258796
19939,R2.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{C836D472-A5E8-46E1-AF22-B9605898F4F5},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,11199.8271600001,426.05697202911
19940,H-RNA2-193,"SEE PART 11, APPENDIX A34",<A HREF=https://www.burlington.ca/en/zoning/exception_193.asp TARGET=new>H-RNA2-193</A>,https://www.burlington.ca/en/zoning/exception_193.asp ,{8885D539-043B-4808-B2A9-C3BFB59F8D6F},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,40874.2369200003,1025.1817111926
19941,BC1, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp TARGET=new>BC1</A>,https://www.burlington.ca/en/zoning/part_3_4_bc1_zone_regulations.asp ,{160F34A5-64BF-47AF-9F84-16D782DA689D},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,116569.878110001,2058.61460633881
19942,DRL-70, ,<A HREF=https://www.burlington.ca/en/zoning/exception_070.asp TARGET=new>DRL-70</A>,https://www.burlington.ca/en/zoning/exception_070.asp ,{7D704FDA-C5D8-490B-A9E8-68381EEE8AD3},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1550.18730000001,163.224035505861
19943,RO3-211, ,<A HREF=https://www.burlington.ca/en/zoning/exception_211.asp TARGET=new>R03-211</A>,https://www.burlington.ca/en/zoning/exception_211.asp ,{3A732D07-3CCF-41E9-966D-6A454F28EFCD},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,6998.17229000005,343.344743098256
19944,RO2-243, ,<A HREF=https://www.burlington.ca/en/zoning/exception_243.asp TARGET=new>RO2-243</A>,https://www.burlington.ca/en/zoning/exception_243.asp ,{36657A3D-742A-40F9-BE90-C8B23FCC30B8},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,15733.8707708673,569.597028076806
19945,R3.2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.2</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{FA30203F-1574-44BB-922F-270B13039A4A},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,198405.685970002,2602.88887239339
19946,DNA,,<A HREF=https://www.burlington.ca/en/zoning/12__DNA_ZONE_REGULATIONS.asp TARGET=new>DNA</A>,https://www.burlington.ca/en/zoning/12__DNA_ZONE_REGULATIONS.asp ,{3556684A-AD9A-4E72-909F-2FA8856F3EA9},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,27680.7231289058,1154.04468021797
19947,DNA,,<A HREF=https://www.burlington.ca/en/zoning/12__DNA_ZONE_REGULATIONS.asp TARGET=new>DNA</A>,https://www.burlington.ca/en/zoning/12__DNA_ZONE_REGULATIONS.asp ,{31C4F155-D697-499B-B3A5-F95735455304},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,20844.122184561,679.345916642998
19948,H-RNA1,,<A HREF=https://www.burlington.ca/en/zoning/part_9_4_rna1_zone_regulations.asp TARGET=new>H-RNA1</A>,https://www.burlington.ca/en/zoning/part_9_4_rna1_zone_regulations.asp ,{F99B0839-E6B1-4A4E-BEC0-F91897EE9867},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,3583.91030175523,294.425841175015
19949,PC,,<A HREF=https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp TARGET=new>PC</A>,https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp ,{0E14D107-BC7C-45CD-AAE2-978AF0C592D1},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,209213.069172661,2200.70421810769
19950,PC,,<A HREF=https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp TARGET=new>PC</A>,https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp ,{69582C7D-3516-4CD0-98D2-F7723962E436},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,176560.819386076,1860.9967375505
19951,DNA,,<A HREF=https://www.burlington.ca/en/zoning/12__DNA_ZONE_REGULATIONS.asp TARGET=new>DNA</A>,https://www.burlington.ca/en/zoning/12__DNA_ZONE_REGULATIONS.asp ,{1290D980-9896-49AE-85B2-4554FF3EB221},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,54792.89152103,1212.70033770378
19952,H-RM3-563,,<A HREF=https://www.burlington.ca/en/zoning/10__cna_zone_regulations.asp TARGET=new>CNA</A>,https://www.burlington.ca/en/zoning/exception_563.asp ,{6F8F48D8-D766-4A65-B437-59C5DF0D6CE3},COB,2022/06/29 13:08:32+00,MAW,2025/07/10 19:53:04+00,17486.4225851467,564.084185949355
19953,RNA1,,<A HREF=https://www.burlington.ca/en/zoning/part_9_4_rna1_zone_regulations.asp TARGET=new>RNA1</A>,https://www.burlington.ca/en/zoning/part_9_4_rna1_zone_regulations.asp ,{EFF3F9D0-7EEF-4677-871C-3F65A57A0ED4},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,16095.1294142142,627.151102186107
19954,O3-196,,<A HREF=https://www.burlington.ca/en/zoning/exception_196.asp TARGET=new>O3-196</A>,https://www.burlington.ca/en/zoning/exception_196.asp ,{20DD7207-108A-4414-9093-1FD7CD8EA1ED},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,4807.94548392124,487.948558617595
19955,R3.1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R3.1</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{066558F1-D2C9-433F-A578-2C276DF91E6C},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,212482.387240002,2112.34611636655
19956,RAL1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_22_ral1_zone_regulations.asp TARGET=new>RAL1</A>,https://www.burlington.ca/en/zoning/part_2_22_ral1_zone_regulations.asp ,{7AAA6BBF-2EA4-4E9E-BFDD-E1C2BDA0E24F},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,10916.7615675049,522.946805227867
19957,RM1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp TARGET=new>RM1</A>,https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp ,{84080C78-A823-4904-82D1-0BFF2E8081E8},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,32563.4213300003,1040.43254197816
19958,MXG-345, ,<A HREF=https://www.burlington.ca/en/zoning/exception_345.asp TARGET=new>MXG-345</A>,https://www.burlington.ca/en/zoning/exception_345.asp ,{4387A35E-197C-46B0-A4CC-4AE34129EC8B},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,24537.1412900002,633.214998607279
19959,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{6BDD4BCE-A77A-4009-8852-D300F2A88CD6},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,6359.24457341925,547.58956003135
19960,GE2-377, ,<A HREF=https://www.burlington.ca/en/zoning/exception_377.asp TARGET=new>GE2-377</A>,https://www.burlington.ca/en/zoning/exception_377.asp ,{E435A849-4670-4242-824F-EBE082BC14BE},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,18447.9975505497,713.41931127448
19961,S-60, ,<A HREF=https://www.burlington.ca/en/zoning/exception_060.asp TARGET=new>S-60</A>,https://www.burlington.ca/en/zoning/exception_060.asp ,{48F593F0-6C46-4A7F-B550-257F37CAD303},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,125957.502503201,3273.23084293429
19962,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{A8CF2315-075D-4500-8CF2-F2E8178D7C94},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,8755.95325000007,523.446867322617
19963,RO1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_17_ro1_zone_regulations.asp TARGET=new>RO1</A>,https://www.burlington.ca/en/zoning/part_2_17_ro1_zone_regulations.asp ,{EA89FAC7-9E0D-434D-A0BE-3CB46D590BFF},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,4043.07914000003,295.436883874635
19964,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{B9EB11A4-1517-4D3C-A35C-76B87C1EA93F},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,36065.6119800003,917.902387689449
19965,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{6ED6185A-DBDE-43C6-95AB-0A55268EA6AA},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,21775.828040625,1842.02797238886
19966,MXE, ,<A HREF=https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp TARGET=new>MXE</A>,https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp ,{5EAA2016-6031-4287-BA23-8242E39A0430},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,96721.5612885044,1582.79116252639
19967,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{CEBDBAF5-387E-4A55-A0F5-43F0B885558C},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,59354.4185300039,1431.21663874377
19968,BC1-456, ,<A HREF=https://www.burlington.ca/en/zoning/exception_456.asp TARGET=new>BC1-319</A>,https://www.burlington.ca/en/zoning/exception_456.asp ,{7BFAEBBF-C1BC-47A3-806A-47F6A67D5CA3},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,13949.2547785533,529.66048995387
19969,CN2, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>CN2</A>,https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp ,{45B01AD2-0FCD-4784-BE7F-E9254A128B94},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1045.73665523551,167.706624776459
19970,MXE, ,<A HREF=https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp TARGET=new>MXE</A>,https://www.burlington.ca/en/zoning/part_5_4_mxg_mxr_mxe_zone_regulations.asp ,{F2993ACB-CB8E-4C6A-ADCE-4353B411A725},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,22341.9950325781,626.985914605753
19971,MXE-452, ,<A HREF=https://www.burlington.ca/en/zoning/exception_452.asp TARGET=new>MXE-452</A>,https://www.burlington.ca/en/zoning/exception_452.asp ,{7A81B5E3-1F88-47B3-B1E3-AB103C72AEE5},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,12912.9720348115,494.092615178604
19972,BC1-461, ,<A HREF=https://www.burlington.ca/en/zoning/exception_0461.asp TARGET=new>H-BC1-461</A>,https://www.burlington.ca/en/zoning/exception_461.asp,{76C24DD5-7343-45CC-A9AB-0A134A9CD35A},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,17306.3620426474,536.789910501782
19973,RM2, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp TARGET=new>RM2</A>,https://www.burlington.ca/en/zoning/part_2_9_rm2_zone_regulations.asp ,{DE5147FB-A35B-455C-B9E1-56B378354EFC},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2441.04511240982,201.83478190828
19974,MXG-498, ,<A HREF=https://www.burlington.ca/en/zoning/exception_498.asp TARGET=new>MXG-498</A>,https://www.burlington.ca/en/zoning/exception_498.asp ,{C3D8ED0D-10DC-4C38-B49A-BD7D7FB42F31},COB,2022/06/29 13:08:32+00,MAW,2023/11/21 16:03:04+00,3011.54207464002,224.323478439553
19975,H-RH4-503, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>H-RH4-503</A>,https://www.burlington.ca/en/zoning/exception_503.asp ,{CCB96616-BB9E-4FEC-898F-64C0EBC06641},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,8542.19281064472,375.556195739022
19976,RNA1, ,<A HREF=https://www.burlington.ca/en/zoning/part_9_4_rna1_zone_regulations.asp TARGET=new>RNA1</A>,https://www.burlington.ca/en/zoning/part_9_4_rna1_zone_regulations.asp ,{7CDE929F-97B2-4022-9F35-4C9E06C3BCA4},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,14370.4588661451,542.721186847408
19977,CN2-420, ,<A HREF=https://www.burlington.ca/en/zoning/exception_420.asp TARGET=new>cn2-420</A>,https://www.burlington.ca/en/zoning/exception_420.asp ,{8C0FFF65-7AA2-445E-8040-CEC9C23D9323},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,11868.8265100001,435.253651440267
19978,R2.4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp TARGET=new>R2.4</A>,https://www.burlington.ca/en/zoning/part_2_4_r1_r2_r3.asp ,{F647A1E5-D64D-40E4-B399-A8A722FCC57E},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,42107.3930900003,899.527523009455
19979,PC, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp TARGET=new>PC</A>,https://www.burlington.ca/en/zoning/part_10_3_pc_zone.asp ,{C4CA4959-6E63-4D53-A780-B8C871375B49},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,140140.701800001,2224.49516254802
19980,H-RM2-215,"SEE PART 11, APPENDIX A21",<A HREF=https://www.burlington.ca/en/zoning/exception_215.asp TARGET=new>H-RM2-215</A>,https://www.burlington.ca/en/zoning/exception_215.asp ,{C5A42A77-8417-48D8-A0D9-8E083B34BD71},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,704.912972718406,122.770066361459
19981,MXC-175, ,<A HREF=https://www.burlington.ca/en/zoning/exception_175.asp TARGET=new>MXC-175</A>,https://www.burlington.ca/en/zoning/exception_175.asp ,{2A503706-F821-48C1-9A87-76C9BF3A5095},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,8394.98423000007,404.904010371892
19982,GE1-182, ,<A HREF=https://www.burlington.ca/en/zoning/exception_182.asp TARGET=new>GE1-182</A>,https://www.burlington.ca/en/zoning/exception_182.asp ,{EA8EB3F6-0FDC-48CC-AF8B-EB0AC36235B0},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,176623.094277866,1969.79577825039
19983,RO4-213, ,<A HREF=https://www.burlington.ca/en/zoning/exception_213.asp TARGET=new>RO4-213</A>,https://www.burlington.ca/en/zoning/exception_213.asp ,{21BA43DD-CED6-4057-8A72-2B1F51A36C2D},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,23393.8603600002,800.301808513365
19984,O3-196, ,<A HREF=https://www.burlington.ca/en/zoning/exception_196.asp TARGET=new>O3-196</A>,https://www.burlington.ca/en/zoning/exception_196.asp ,{B4648833-AF02-475F-BABA-10D8669BA945},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,118532.641322407,1716.4028003964
19985,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{2A78E139-7356-4ED5-80F4-92ACC90A212E},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,23241.8816431573,780.35713865616
19986,DC-344, ,<A HREF=https://www.burlington.ca/en/zoning/exception_344.asp TARGET=new>DC-344</A>,https://www.burlington.ca/en/zoning/exception_344.asp ,{9362A8B2-5EE0-4966-8AFF-3BEBE3916AC4},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,8644.20165000007,461.672380909669
19987,RM4, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp TARGET=new>RM4</A>,https://www.burlington.ca/en/zoning/part_2_11_rm4_zone_regulations.asp ,{DA3C6BA0-CAB3-46F7-84BF-0391081DAFCF},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,18474.9677200001,607.607496783835
19988,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{C9053374-43CF-4895-A7CA-C2ABFAE68DC5},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,63883.1831400005,4337.96640212549
19989,H-RH1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp TARGET=new>H-RH1</A>,https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp ,{CCA9CDEE-BFB7-4924-A1B9-D6FD238191C6},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,4818.18805000004,330.111624510693
19990,BC1-225,Amended,<A HREF=https://www.burlington.ca/en/zoning/exception_225.asp TARGET=new>BC1-225</A>,https://www.burlington.ca/en/zoning/exception_225.asp ,{B0BBBB07-5F06-4D3F-ACA4-2F801AF2C6CF},COB,2022/06/29 13:08:32+00,MAW,2023/01/05 18:57:19+00,10050.3712914497,402.14490125751
19991,GE1-203, ,<A HREF=https://www.burlington.ca/en/zoning/exception_203.asp TARGET=new>GE1-203</A>,https://www.burlington.ca/en/zoning/exception_203.asp ,{BE471A4F-9236-4F1E-94A4-3D649DB642B8},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,5896.70327000005,313.942715972227
19992,R2.1-159, ,<A HREF=https://www.burlington.ca/en/zoning/exception_159.asp TARGET=new>R2.1-159</A>,https://www.burlington.ca/en/zoning/exception_159.asp ,{75E95D44-5F5B-4998-999E-BA2D7F7EAF94},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,6281.78030000005,337.007483224325
19993,RM1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp TARGET=new>RM1</A>,https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp ,{A16DBE3C-3198-4D4D-910D-AC3280E8CE38},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,131610.857720001,1832.98766441571
19994,GE1, ,<A HREF=https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp TARGET=new>GE1</A>,https://www.burlington.ca/en/zoning/part_3_6_ge_zone_regulations.asp ,{93B8914F-2628-4E46-BBEE-1A9067BC703E},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,22835.2655600002,679.451731252195
19995,RO1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_17_ro1_zone_regulations.asp TARGET=new>RO1</A>,https://www.burlington.ca/en/zoning/part_2_17_ro1_zone_regulations.asp ,{B21D29E4-3027-4F00-989C-41D382C2E259},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,22165.0867341065,623.141474061882
19996,CN2-391, ,<A HREF=https://www.burlington.ca/en/zoning/exception_391.asp TARGET=new>CN2-391</A>,https://www.burlington.ca/en/zoning/exception_391.asp ,{DC7C94CE-76FA-4926-8C80-FC35F6657E0D},COB,2022/06/29 13:08:32+00,COB,2024/05/17 20:06:26+00,13170.452057535,468.829720106033
19997,RAL3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_24_ral3_zone_regulations.asp TARGET=new>RAL3</A>,https://www.burlington.ca/en/zoning/part_2_24_ral3_zone_regulations.asp ,{F24D5DB5-7D9A-4B8B-9085-7BA0359DD2B3},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,2280.05464248572,209.030598089561
19998,RAL3-390, ,<A HREF=https://www.burlington.ca/en/zoning/exception_390.asp TARGET=new>RAL3-390</A>,https://www.burlington.ca/en/zoning/exception_390.asp ,{C2581251-72C7-4198-8387-D29D94EE37AE},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,70602.2521182182,1093.44321624434
19999,RAL3, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_24_ral3_zone_regulations.asp TARGET=new>RAL3</A>,https://www.burlington.ca/en/zoning/part_2_24_ral3_zone_regulations.asp ,{B3D6C438-38C4-484B-8A58-6FF39B113FC1},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,49358.2321310875,1243.4418034385
20000,BC1-448, ,<A HREF=https://www.burlington.ca/en/zoning/exception_448.asp TARGET=new>BC1-448</A>,https://www.burlington.ca/en/zoning/exception_448.asp ,{8E60D05D-F3D6-4078-AE89-1ADE4BA9B188},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,57937.9663160966,975.506094331843
20001,P, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp TARGET=new>P</A>,https://www.burlington.ca/en/zoning/part_10_2_p_zone.asp ,{BA79A078-7F87-412A-840E-98F87F05C2BC},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,18721.7669600001,608.753648856117
20002,CN2, ,<A HREF=https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp TARGET=new>CN2</A>,https://www.burlington.ca/en/zoning/part_4_7_cn1_cn2_zone_regulations.asp ,{8C4B6BD9-B07D-46DF-9F53-8C6EDD7C16BA},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,11402.4069200001,435.415441508621
20003,RM1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp TARGET=new>RM1</A>,https://www.burlington.ca/en/zoning/part_2_8_rm1_zone_regulations.asp ,{5CCDF2E1-B7F8-4557-A959-E637EF1A1408},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,11274.6888700001,658.733225220114
20004,O2, ,<A HREF=https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp TARGET=new>02</A>,https://www.burlington.ca/en/zoning/part_10_5_o2_zone.asp ,{AB7F3C78-8A91-4E21-A9EE-4AB20E1FEDEF},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,31173.5934200002,1068.54807187278
20005,RM3-47, ,<A HREF=https://www.burlington.ca/en/zoning/exception_047.asp TARGET=new>RM3-47</A>,https://www.burlington.ca/en/zoning/exception_047.asp ,{74DCFE11-8CB2-493D-8B8F-25F2F03CBF85},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,20260.7174900002,581.740883595909
20006,MXG-5, ,<A HREF=https://www.burlington.ca/en/zoning/exception_005.asp TARGET=new>MXG-5</A>,https://www.burlington.ca/en/zoning/exception_005.asp ,{06C25282-1312-42CB-B6FE-467CC38CAF9C},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,19668.0602900002,563.771796203665
20007,RH1, ,<A HREF=https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp TARGET=new>RH</A>,https://www.burlington.ca/en/zoning/part_2_13_rh_zone_permitted_uses.asp ,{C5700830-2055-4C97-8F75-F1FCD5145416},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,9121.01487000007,410.283583313927
20008,DRL-442, ,<A HREF=https://www.burlington.ca/en/zoning/exception_442.asp TARGET=new>DRL-442</A>,https://www.burlington.ca/en/zoning/exception_442.asp ,{29463580-2239-456D-820F-D590F00C1CF1},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,1406.76717156256,154.310763613151
20009,D, ,<A HREF=https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp TARGET=new>D</A>,https://www.burlington.ca/en/zoning/part_12_1_d_zone.asp ,{337160EE-1F7F-40BB-B21B-D902949E43EA},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,26185.5729115844,675.627989478955
20010,BC1-445, ,<A HREF=https://www.burlington.ca/en/zoning/exception_445.asp TARGET=new>BC1-445</A>,https://www.burlington.ca/en/zoning/exception_445.asp ,{54DC8DF1-2513-4F79-8B76-7CD258720703},COB,2022/06/29 13:08:32+00,COB,2022/06/29 13:08:32+00,102422.617862932,1267.90823024079
